Transaction_ID,Date,Year,Quarter,Month_Year,Month_Name,Bank,Region,Product,Segment,Channel,Currency,Transaction_Value_GBP,Margin_Pct,Revenue_GBP,Operating_Cost_GBP,Net_Revenue_GBP,Status,Risk_Rating,Customer_Age,Credit_Score,Is_Digital,Is_Flagged
TXN1000604,2023-03-29,2023,Q1 2023,Mar 2023,March,NatWest,Bristol,Personal Loan,Retail,ATM,GBP,12478.64,5.72,713.78,406.14,307.64,Completed,Low,75,514,0,0
TXN1000174,2023-03-30,2023,Q1 2023,Mar 2023,March,NatWest,Bristol,Personal Loan,Wealth Management,Mobile App,GBP,37321.37,3.57,1332.37,758.12,574.25,Completed,Low,64,727,1,0
TXN1000115,2023-03-31,2023,Q1 2023,Mar 2023,March,Barclays,Cardiff,Mortgage,Private Banking,Branch,GBP,417516.47,2.62,10938.93,6574.3,4364.63,Failed,Low,43,814,0,0
TXN1000195,2023-03-31,2023,Q1 2023,Mar 2023,March,Santander UK,Bristol,ISA,Retail,Branch,GBP,10458.19,1.17,122.36,71.58,50.78,Completed,Low,46,683,0,0
TXN1001344,2023-03-31,2023,Q1 2023,Mar 2023,March,Barclays,Cardiff,Mortgage,Retail,ATM,USD,169663.2,1.84,3121.8,1876.2,1245.6,Completed,Low,20,746,0,0
TXN1001953,2023-03-31,2023,Q1 2023,Mar 2023,March,HSBC,Sheffield,Mortgage,Private Banking,Telephone,GBP,164770.82,1.31,2158.5,1083.57,1074.93,Completed,Low,21,468,0,0
TXN1003891,2023-03-31,2023,Q1 2023,Mar 2023,March,HSBC,Sheffield,Business Loan,Retail,Telephone,GBP,85309.9,5.06,4316.68,2166.97,2149.71,Completed,Low,55,572,0,0
TXN1004049,2023-03-31,2023,Q1 2023,Mar 2023,March,NatWest,Sheffield,Mortgage,Commercial,Online,GBP,424726.71,2.18,9259.04,5268.39,3990.65,Completed,Low,31,449,1,0
TXN1004815,2023-03-31,2023,Q1 2023,Mar 2023,March,NatWest,London,Fixed Term Deposit,Retail,Online,GBP,85027.24,1.73,1470.97,836.98,633.99,Completed,Medium,32,571,1,0
TXN1000403,2023-04-01,2023,Q2 2023,Apr 2023,April,HSBC,London,ISA,Retail,Mobile App,USD,14976.15,1.78,266.58,133.82,132.76,Completed,Low,46,801,1,0
TXN1000695,2023-04-01,2023,Q2 2023,Apr 2023,April,HSBC,Leeds,Credit Card,Retail,Branch,GBP,1899.38,9.47,179.87,90.29,89.58,Failed,Low,64,613,0,0
TXN1001617,2023-04-01,2023,Q2 2023,Apr 2023,April,Lloyds,Leeds,ISA,Wealth Management,Online,USD,7216.6,1.09,78.66,46.88,31.78,Completed,Low,57,396,1,0
TXN1001694,2023-04-01,2023,Q2 2023,Apr 2023,April,HSBC,Edinburgh,Fixed Term Deposit,Retail,Branch,GBP,38849.83,1.01,392.38,196.97,195.41,Completed,High,51,447,0,0
TXN1001793,2023-04-01,2023,Q2 2023,Apr 2023,April,HSBC,Liverpool,ISA,Wealth Management,Online,GBP,19519.51,0.83,162.01,81.33,80.68,Completed,Low,28,846,1,0
TXN1001912,2023-04-01,2023,Q2 2023,Apr 2023,April,HSBC,Birmingham,Business Loan,Wealth Management,Mobile App,GBP,425678.5,3.63,15452.13,7756.97,7695.16,Completed,Medium,51,696,1,0
TXN1002284,2023-04-01,2023,Q2 2023,Apr 2023,April,NatWest,Cardiff,ISA,Retail,Branch,GBP,4805.34,1.05,50.46,28.71,21.75,Completed,Low,19,628,0,0
TXN1003887,2023-04-01,2023,Q2 2023,Apr 2023,April,Santander UK,Cardiff,Credit Card,Wealth Management,Branch,GBP,3399.84,19.99,679.63,397.58,282.05,Pending,Low,22,458,0,0
TXN1004130,2023-04-01,2023,Q2 2023,Apr 2023,April,Barclays,Birmingham,Credit Card,Private Banking,Telephone,GBP,3904.81,13.74,536.52,322.45,214.07,Completed,High,27,326,0,0
TXN1001029,2023-04-02,2023,Q2 2023,Apr 2023,April,Barclays,London,ISA,Retail,Telephone,GBP,1875.22,0.65,12.19,7.33,4.86,Completed,Low,22,487,0,0
TXN1001169,2023-04-02,2023,Q2 2023,Apr 2023,April,Lloyds,Liverpool,Fixed Term Deposit,Commercial,Mobile App,GBP,45477.86,1.75,795.86,474.33,321.53,Completed,Low,32,560,1,0
TXN1003345,2023-04-02,2023,Q2 2023,Apr 2023,April,Lloyds,London,Business Loan,Retail,Mobile App,GBP,311951.37,5.68,17718.84,10560.43,7158.41,Completed,Low,23,374,1,0
TXN1003357,2023-04-02,2023,Q2 2023,Apr 2023,April,Barclays,Liverpool,Mortgage,Retail,Telephone,GBP,218203.63,1.22,2662.08,1599.91,1062.17,Completed,Medium,38,633,0,0
TXN1004203,2023-04-02,2023,Q2 2023,Apr 2023,April,HSBC,Birmingham,Personal Loan,Commercial,Online,GBP,11936.96,5.42,646.98,324.78,322.2,Completed,Low,64,444,1,0
TXN1001107,2023-04-03,2023,Q2 2023,Apr 2023,April,HSBC,Liverpool,Mortgage,Private Banking,Branch,GBP,203031.68,2.29,4649.43,2334.01,2315.42,Pending,Low,46,418,0,0
TXN1002224,2023-04-03,2023,Q2 2023,Apr 2023,April,HSBC,Manchester,Personal Loan,Wealth Management,Branch,GBP,36732.07,4.9,1799.87,903.53,896.34,Flagged,Medium,22,781,0,1
TXN1002684,2023-04-03,2023,Q2 2023,Apr 2023,April,Barclays,Cardiff,ISA,Retail,Telephone,GBP,5970.71,1.2,71.65,43.06,28.59,Pending,Low,55,712,0,0
TXN1001010,2023-04-04,2023,Q2 2023,Apr 2023,April,HSBC,Glasgow,Personal Loan,Wealth Management,ATM,GBP,23799.04,6.08,1446.98,726.38,720.6,Completed,Low,49,746,0,0
TXN1001529,2023-04-04,2023,Q2 2023,Apr 2023,April,Santander UK,Glasgow,Mortgage,Retail,ATM,GBP,207197.43,1.5,3107.96,1818.16,1289.8,Completed,Low,22,841,0,0
TXN1001666,2023-04-04,2023,Q2 2023,Apr 2023,April,HSBC,Sheffield,Mortgage,Wealth Management,Mobile App,GBP,433765.19,2.58,11191.14,5617.95,5573.19,Completed,Low,68,754,1,0
TXN1001955,2023-04-04,2023,Q2 2023,Apr 2023,April,Santander UK,Sheffield,Mortgage,Retail,Telephone,GBP,300006.45,2.34,7020.15,4106.79,2913.36,Completed,Low,48,780,0,0
TXN1003318,2023-04-04,2023,Q2 2023,Apr 2023,April,Santander UK,Cardiff,Fixed Term Deposit,Retail,Mobile App,GBP,20113.65,1.51,303.72,177.68,126.04,Flagged,Low,67,533,1,1
TXN1004300,2023-04-04,2023,Q2 2023,Apr 2023,April,Barclays,London,Fixed Term Deposit,Private Banking,ATM,GBP,33402.36,2.69,898.52,540.01,358.51,Completed,Low,21,405,0,0
TXN1004696,2023-04-04,2023,Q2 2023,Apr 2023,April,NatWest,Sheffield,Current Account,Private Banking,Branch,GBP,4808.79,1.58,75.98,43.23,32.75,Completed,Low,34,458,0,0
TXN1001341,2023-04-05,2023,Q2 2023,Apr 2023,April,HSBC,Cardiff,Personal Loan,Commercial,Telephone,GBP,17332.04,5.2,901.27,452.44,448.83,Completed,Medium,55,707,0,0
TXN1001516,2023-04-05,2023,Q2 2023,Apr 2023,April,NatWest,Leeds,Current Account,Retail,Mobile App,GBP,3536.64,0.74,26.17,14.89,11.28,Pending,Low,72,455,1,0
TXN1003316,2023-04-05,2023,Q2 2023,Apr 2023,April,NatWest,Edinburgh,Business Loan,Wealth Management,Mobile App,GBP,491082.18,5.7,27991.68,15927.27,12064.41,Completed,Low,54,457,1,0
TXN1004646,2023-04-05,2023,Q2 2023,Apr 2023,April,HSBC,Edinburgh,Fixed Term Deposit,Private Banking,Telephone,GBP,49803.57,2.82,1404.46,705.04,699.42,Failed,Low,67,480,0,0
TXN1003406,2023-04-06,2023,Q2 2023,Apr 2023,April,HSBC,Liverpool,Fixed Term Deposit,Commercial,Branch,GBP,81373.69,1.57,1277.57,641.34,636.23,Failed,Low,24,741,0,0
TXN1003499,2023-04-06,2023,Q2 2023,Apr 2023,April,Barclays,Bristol,Fixed Term Deposit,Retail,Online,GBP,40448.05,2.15,869.63,522.65,346.98,Completed,Low,66,586,1,0
TXN1003951,2023-04-06,2023,Q2 2023,Apr 2023,April,HSBC,Glasgow,Savings Account,Wealth Management,Online,GBP,8485.96,0.43,36.49,18.32,18.17,Completed,Medium,73,746,1,0
TXN1004017,2023-04-06,2023,Q2 2023,Apr 2023,April,Barclays,Sheffield,Current Account,Wealth Management,Telephone,GBP,185.87,1.68,3.12,1.88,1.24,Completed,Medium,43,306,0,0
TXN1000250,2023-04-07,2023,Q2 2023,Apr 2023,April,Lloyds,Liverpool,Business Loan,Private Banking,Branch,GBP,89701.69,2.76,2475.77,1475.56,1000.21,Pending,Low,38,567,0,0
TXN1000397,2023-04-07,2023,Q2 2023,Apr 2023,April,NatWest,Edinburgh,ISA,Retail,ATM,GBP,3458.31,1.67,57.75,32.86,24.89,Completed,Low,42,833,0,0
TXN1000832,2023-04-07,2023,Q2 2023,Apr 2023,April,Santander UK,Edinburgh,Current Account,Retail,Branch,GBP,3269.17,1.15,37.6,22.0,15.6,Completed,Medium,32,321,0,0
TXN1003378,2023-04-07,2023,Q2 2023,Apr 2023,April,HSBC,Liverpool,Savings Account,Retail,Branch,GBP,4933.51,0.35,17.27,8.67,8.6,Flagged,Medium,47,485,0,1
TXN1003573,2023-04-07,2023,Q2 2023,Apr 2023,April,HSBC,Sheffield,Current Account,Wealth Management,Telephone,GBP,1133.72,1.05,11.9,5.97,5.93,Completed,Low,41,364,0,0
TXN1000523,2023-04-08,2023,Q2 2023,Apr 2023,April,HSBC,Edinburgh,Current Account,Wealth Management,ATM,GBP,3141.63,1.94,60.95,30.6,30.35,Completed,Low,55,644,0,0
TXN1000731,2023-04-08,2023,Q2 2023,Apr 2023,April,HSBC,Liverpool,ISA,Commercial,Mobile App,GBP,18472.97,1.39,256.77,128.9,127.87,Completed,Low,75,415,1,0
TXN1002092,2023-04-08,2023,Q2 2023,Apr 2023,April,Barclays,London,Mortgage,Commercial,ATM,GBP,427236.22,2.79,11919.89,7163.85,4756.04,Completed,Low,62,716,0,0
TXN1002445,2023-04-08,2023,Q2 2023,Apr 2023,April,HSBC,Liverpool,Mortgage,Private Banking,ATM,EUR,76256.41,1.4,1067.59,535.93,531.66,Completed,Low,75,561,0,0
TXN1003134,2023-04-08,2023,Q2 2023,Apr 2023,April,Barclays,Sheffield,Personal Loan,Wealth Management,Online,GBP,18875.28,5.16,973.96,585.35,388.61,Completed,Low,41,486,1,0
TXN1003647,2023-04-08,2023,Q2 2023,Apr 2023,April,Santander UK,Manchester,Business Loan,Retail,ATM,GBP,456893.6,3.34,15260.25,8927.25,6333.0,Flagged,Medium,22,483,0,1
TXN1004654,2023-04-08,2023,Q2 2023,Apr 2023,April,Lloyds,Bristol,ISA,Commercial,Online,GBP,7625.73,1.71,130.4,77.72,52.68,Completed,High,37,668,1,0
TXN1004126,2023-04-09,2023,Q2 2023,Apr 2023,April,NatWest,Manchester,Fixed Term Deposit,Private Banking,ATM,GBP,25427.59,1.9,483.12,274.9,208.22,Completed,Low,41,391,0,0
TXN1004439,2023-04-09,2023,Q2 2023,Apr 2023,April,HSBC,Birmingham,Personal Loan,Commercial,Branch,GBP,14362.81,5.74,824.43,413.86,410.57,Completed,Medium,36,373,0,0
TXN1004611,2023-04-09,2023,Q2 2023,Apr 2023,April,Santander UK,Manchester,Fixed Term Deposit,Commercial,Branch,GBP,15813.93,2.82,445.95,260.88,185.07,Completed,High,34,785,0,0
TXN1004785,2023-04-09,2023,Q2 2023,Apr 2023,April,Lloyds,Glasgow,ISA,Wealth Management,ATM,GBP,2463.71,1.22,30.06,17.92,12.14,Completed,High,60,835,0,0
TXN1004089,2023-04-10,2023,Q2 2023,Apr 2023,April,HSBC,Manchester,Business Loan,Retail,ATM,GBP,308992.25,5.95,18385.04,9229.29,9155.75,Completed,Low,28,444,0,0
TXN1004346,2023-04-10,2023,Q2 2023,Apr 2023,April,HSBC,Glasgow,Credit Card,Retail,Telephone,GBP,3014.49,14.2,428.06,214.89,213.17,Completed,Low,23,348,0,0
TXN1004513,2023-04-10,2023,Q2 2023,Apr 2023,April,Barclays,Sheffield,Business Loan,Commercial,ATM,GBP,324303.56,5.76,18679.89,11226.61,7453.28,Pending,Low,31,428,0,0
TXN1004670,2023-04-10,2023,Q2 2023,Apr 2023,April,Santander UK,Sheffield,Savings Account,Retail,Telephone,GBP,13383.74,1.0,133.84,78.3,55.54,Completed,Low,75,751,0,0
TXN1004941,2023-04-10,2023,Q2 2023,Apr 2023,April,HSBC,Liverpool,ISA,Commercial,Telephone,GBP,14990.58,0.56,83.95,42.14,41.81,Completed,Low,36,748,0,0
TXN1004150,2023-04-11,2023,Q2 2023,Apr 2023,April,NatWest,Birmingham,Personal Loan,Private Banking,Online,GBP,12397.5,5.76,714.1,406.32,307.78,Completed,Low,38,603,1,0
TXN1004937,2023-04-11,2023,Q2 2023,Apr 2023,April,HSBC,Leeds,Personal Loan,Commercial,Mobile App,GBP,37570.53,7.92,2975.59,1493.75,1481.84,Completed,Low,61,798,1,0
TXN1000606,2023-04-12,2023,Q2 2023,Apr 2023,April,HSBC,Birmingham,Savings Account,Commercial,Mobile App,GBP,44062.05,1.17,515.53,258.8,256.73,Completed,Medium,19,845,1,0
TXN1001403,2023-04-12,2023,Q2 2023,Apr 2023,April,Santander UK,Cardiff,Personal Loan,Wealth Management,Online,GBP,19748.63,7.92,1564.09,914.99,649.1,Failed,High,37,715,1,0
TXN1001818,2023-04-12,2023,Q2 2023,Apr 2023,April,Lloyds,Manchester,Fixed Term Deposit,Retail,Online,GBP,47681.11,3.07,1463.81,872.43,591.38,Completed,Low,68,738,1,0
TXN1002376,2023-04-12,2023,Q2 2023,Apr 2023,April,Barclays,Manchester,Current Account,Private Banking,Online,GBP,4128.2,0.9,37.15,22.33,14.82,Completed,Medium,66,677,1,0
TXN1002639,2023-04-12,2023,Q2 2023,Apr 2023,April,Lloyds,Bristol,Current Account,Private Banking,ATM,GBP,3881.35,1.37,53.17,31.69,21.48,Failed,Low,24,361,0,0
TXN1002799,2023-04-12,2023,Q2 2023,Apr 2023,April,HSBC,Edinburgh,Credit Card,Retail,ATM,USD,3480.06,11.29,392.9,197.24,195.66,Completed,Low,19,424,0,0
TXN1003569,2023-04-12,2023,Q2 2023,Apr 2023,April,Barclays,Manchester,Business Loan,Retail,Mobile App,GBP,474083.2,5.49,26027.17,15642.33,10384.84,Completed,Low,30,690,1,0
TXN1003607,2023-04-12,2023,Q2 2023,Apr 2023,April,Barclays,Bristol,Savings Account,Wealth Management,Branch,GBP,17343.6,0.39,67.64,40.65,26.99,Completed,Low,25,572,0,0
TXN1003757,2023-04-12,2023,Q2 2023,Apr 2023,April,HSBC,Sheffield,Credit Card,Private Banking,Online,GBP,2898.13,16.83,487.76,244.86,242.9,Completed,High,63,815,1,0
TXN1001696,2023-04-13,2023,Q2 2023,Apr 2023,April,HSBC,Cardiff,Business Loan,Retail,Branch,GBP,236884.13,3.2,7580.29,3805.31,3774.98,Completed,Low,45,450,0,0
TXN1000352,2023-04-14,2023,Q2 2023,Apr 2023,April,Santander UK,Edinburgh,Fixed Term Deposit,Commercial,ATM,GBP,81604.88,2.8,2284.94,1336.69,948.25,Pending,Low,72,690,0,0
TXN1000540,2023-04-14,2023,Q2 2023,Apr 2023,April,Santander UK,Glasgow,Personal Loan,Retail,Branch,GBP,45435.39,7.88,3580.31,2094.48,1485.83,Completed,Low,28,350,0,0
TXN1001133,2023-04-14,2023,Q2 2023,Apr 2023,April,Lloyds,Leeds,Current Account,Private Banking,Mobile App,GBP,495.36,1.87,9.26,5.52,3.74,Completed,Low,21,556,1,0
TXN1001849,2023-04-14,2023,Q2 2023,Apr 2023,April,NatWest,Edinburgh,ISA,Private Banking,Online,GBP,11666.93,0.89,103.84,59.08,44.76,Completed,High,22,558,1,0
TXN1003416,2023-04-14,2023,Q2 2023,Apr 2023,April,HSBC,Leeds,Credit Card,Private Banking,ATM,GBP,3667.6,12.37,453.68,227.75,225.93,Completed,High,40,727,0,0
TXN1004391,2023-04-14,2023,Q2 2023,Apr 2023,April,Lloyds,Sheffield,Mortgage,Wealth Management,Mobile App,GBP,56629.84,1.36,770.17,459.02,311.15,Completed,Low,49,438,1,0
TXN1000653,2023-04-15,2023,Q2 2023,Apr 2023,April,HSBC,Bristol,Current Account,Private Banking,Mobile App,GBP,4242.33,1.0,42.42,21.29,21.13,Completed,Low,60,554,1,0
TXN1004482,2023-04-15,2023,Q2 2023,Apr 2023,April,Barclays,Bristol,Fixed Term Deposit,Wealth Management,Mobile App,GBP,46559.59,1.6,744.95,447.71,297.24,Completed,Low,72,767,1,0
TXN1000345,2023-04-16,2023,Q2 2023,Apr 2023,April,Lloyds,Edinburgh,Savings Account,Private Banking,Online,GBP,40028.05,0.79,316.22,188.47,127.75,Completed,Low,62,569,1,0
TXN1001085,2023-04-16,2023,Q2 2023,Apr 2023,April,NatWest,Leeds,Credit Card,Wealth Management,Telephone,GBP,2838.56,20.38,578.5,329.17,249.33,Completed,Low,37,312,0,0
TXN1001580,2023-04-16,2023,Q2 2023,Apr 2023,April,Santander UK,Edinburgh,Credit Card,Wealth Management,Telephone,GBP,2963.97,19.12,566.71,331.53,235.18,Failed,Low,54,345,0,0
TXN1002485,2023-04-16,2023,Q2 2023,Apr 2023,April,Barclays,Manchester,Mortgage,Private Banking,Online,GBP,462582.51,2.79,12906.05,7756.54,5149.51,Completed,Medium,22,739,1,0
TXN1003422,2023-04-16,2023,Q2 2023,Apr 2023,April,Barclays,London,Personal Loan,Retail,ATM,GBP,14582.02,4.0,583.28,350.55,232.73,Completed,Low,44,561,0,0
TXN1000876,2023-04-17,2023,Q2 2023,Apr 2023,April,Barclays,Sheffield,Current Account,Commercial,Mobile App,GBP,3176.2,1.53,48.6,29.21,19.39,Completed,Low,70,686,1,0
TXN1002705,2023-04-17,2023,Q2 2023,Apr 2023,April,HSBC,Leeds,Mortgage,Commercial,Mobile App,GBP,421464.71,2.02,8513.59,4273.82,4239.77,Completed,High,65,641,1,0
TXN1003020,2023-04-17,2023,Q2 2023,Apr 2023,April,NatWest,Manchester,Savings Account,Retail,Mobile App,GBP,25513.91,0.6,153.08,87.1,65.98,Completed,Low,43,318,1,0
TXN1003608,2023-04-17,2023,Q2 2023,Apr 2023,April,NatWest,Sheffield,Fixed Term Deposit,Retail,Online,GBP,54448.42,1.29,702.38,399.65,302.73,Flagged,Low,23,744,1,1
TXN1001676,2023-04-18,2023,Q2 2023,Apr 2023,April,HSBC,Cardiff,Current Account,Wealth Management,ATM,GBP,656.12,1.75,11.48,5.76,5.72,Completed,Low,23,465,0,0
TXN1002165,2023-04-18,2023,Q2 2023,Apr 2023,April,Lloyds,Manchester,ISA,Retail,Mobile App,GBP,12379.91,0.53,65.61,39.1,26.51,Completed,Low,69,333,1,0
TXN1000177,2023-04-19,2023,Q2 2023,Apr 2023,April,NatWest,Manchester,Current Account,Retail,Telephone,GBP,386.44,0.73,2.82,1.6,1.22,Completed,Low,21,794,0,0
TXN1001234,2023-04-19,2023,Q2 2023,Apr 2023,April,Lloyds,Glasgow,Credit Card,Retail,ATM,GBP,1991.04,14.68,292.28,174.2,118.08,Pending,Low,66,717,0,0
TXN1002032,2023-04-19,2023,Q2 2023,Apr 2023,April,Santander UK,London,Personal Loan,Private Banking,ATM,GBP,1146.51,4.75,54.46,31.86,22.6,Completed,Low,59,533,0,0
TXN1003171,2023-04-19,2023,Q2 2023,Apr 2023,April,Lloyds,Leeds,Fixed Term Deposit,Wealth Management,Telephone,GBP,54829.24,1.24,679.88,405.21,274.67,Completed,Low,60,556,0,0
TXN1004637,2023-04-19,2023,Q2 2023,Apr 2023,April,Santander UK,Birmingham,Credit Card,Private Banking,Telephone,GBP,454.87,21.57,98.12,57.4,40.72,Completed,Low,39,329,0,0
TXN1004702,2023-04-19,2023,Q2 2023,Apr 2023,April,NatWest,Cardiff,Mortgage,Commercial,Branch,GBP,85853.0,2.14,1837.25,1045.4,791.85,Completed,Low,48,483,0,0
TXN1000891,2023-04-20,2023,Q2 2023,Apr 2023,April,Santander UK,Glasgow,Fixed Term Deposit,Commercial,Online,GBP,98919.64,1.23,1216.71,711.78,504.93,Pending,Low,28,786,1,0
TXN1001878,2023-04-20,2023,Q2 2023,Apr 2023,April,HSBC,Leeds,Credit Card,Retail,Branch,GBP,1368.16,11.81,161.58,81.11,80.47,Completed,Low,71,793,0,0
TXN1002419,2023-04-20,2023,Q2 2023,Apr 2023,April,NatWest,Cardiff,Personal Loan,Private Banking,ATM,GBP,25491.76,3.9,994.18,565.69,428.49,Completed,Low,36,579,0,0
TXN1003064,2023-04-20,2023,Q2 2023,Apr 2023,April,Lloyds,Glasgow,Savings Account,Private Banking,Mobile App,GBP,19504.46,0.74,144.33,86.02,58.31,Completed,Low,51,658,1,0
TXN1003170,2023-04-20,2023,Q2 2023,Apr 2023,April,Lloyds,Glasgow,Personal Loan,Private Banking,Branch,GBP,4651.14,5.52,256.74,153.02,103.72,Completed,Low,56,552,0,0
TXN1001289,2023-04-21,2023,Q2 2023,Apr 2023,April,HSBC,Edinburgh,Business Loan,Commercial,ATM,GBP,45646.6,3.33,1520.03,763.06,756.97,Completed,Medium,70,418,0,0
TXN1001493,2023-04-21,2023,Q2 2023,Apr 2023,April,Barclays,Edinburgh,ISA,Commercial,Branch,GBP,13434.07,1.43,192.11,115.46,76.65,Completed,Low,61,705,0,0
TXN1004703,2023-04-21,2023,Q2 2023,Apr 2023,April,Lloyds,Sheffield,Savings Account,Commercial,Branch,GBP,25422.51,1.1,279.65,166.67,112.98,Completed,Low,55,307,0,0
TXN1001080,2023-04-22,2023,Q2 2023,Apr 2023,April,HSBC,Leeds,Fixed Term Deposit,Retail,Branch,GBP,95046.64,3.39,3222.08,1617.48,1604.6,Completed,Low,42,705,0,0
TXN1003268,2023-04-22,2023,Q2 2023,Apr 2023,April,Barclays,Cardiff,Business Loan,Retail,Mobile App,GBP,396989.08,5.75,22826.87,13718.95,9107.92,Completed,Low,53,790,1,0
TXN1003886,2023-04-22,2023,Q2 2023,Apr 2023,April,Barclays,Sheffield,ISA,Private Banking,Online,GBP,1606.18,1.17,18.79,11.29,7.5,Completed,Low,72,713,1,0
TXN1004281,2023-04-22,2023,Q2 2023,Apr 2023,April,Lloyds,Liverpool,Business Loan,Wealth Management,Branch,GBP,203018.71,3.86,7836.52,4670.57,3165.95,Completed,Low,32,390,0,0
TXN1001057,2023-04-23,2023,Q2 2023,Apr 2023,April,HSBC,Manchester,Mortgage,Retail,Branch,GBP,144598.57,2.35,3398.07,1705.83,1692.24,Completed,Low,30,787,0,0
TXN1004211,2023-04-23,2023,Q2 2023,Apr 2023,April,Barclays,Glasgow,Fixed Term Deposit,Retail,Online,GBP,8822.39,1.1,97.05,58.33,38.72,Completed,Low,59,792,1,0
TXN1000596,2023-04-24,2023,Q2 2023,Apr 2023,April,Barclays,Liverpool,Savings Account,Private Banking,Branch,GBP,45695.38,0.32,146.23,87.88,58.35,Completed,Low,24,552,0,0
TXN1002401,2023-04-24,2023,Q2 2023,Apr 2023,April,HSBC,Liverpool,Personal Loan,Retail,Telephone,USD,38258.39,7.46,2854.08,1432.75,1421.33,Completed,Low,37,370,0,0
TXN1002809,2023-04-24,2023,Q2 2023,Apr 2023,April,Barclays,Glasgow,Personal Loan,Commercial,Mobile App,GBP,7802.79,6.81,531.37,319.35,212.02,Completed,Low,42,464,1,0
TXN1003840,2023-04-24,2023,Q2 2023,Apr 2023,April,HSBC,Cardiff,Savings Account,Retail,Branch,GBP,39838.96,1.03,410.34,205.99,204.35,Pending,Medium,31,506,0,0
TXN1004033,2023-04-24,2023,Q2 2023,Apr 2023,April,Lloyds,Manchester,Credit Card,Private Banking,Online,GBP,2025.44,17.97,363.97,216.93,147.04,Completed,Low,41,511,1,0
TXN1000214,2023-04-25,2023,Q2 2023,Apr 2023,April,Barclays,Birmingham,Current Account,Private Banking,Mobile App,GBP,2174.69,0.64,13.92,8.37,5.55,Completed,Low,22,435,1,0
TXN1002663,2023-04-25,2023,Q2 2023,Apr 2023,April,Lloyds,Leeds,Mortgage,Private Banking,Telephone,GBP,311418.55,1.71,5325.26,3173.85,2151.41,Completed,Low,24,473,0,0
TXN1003591,2023-04-25,2023,Q2 2023,Apr 2023,April,Barclays,Bristol,Personal Loan,Wealth Management,ATM,GBP,11153.92,5.85,652.5,392.15,260.35,Completed,High,41,381,0,0
TXN1003893,2023-04-25,2023,Q2 2023,Apr 2023,April,NatWest,Glasgow,Current Account,Private Banking,Telephone,GBP,2405.21,1.96,47.14,26.82,20.32,Completed,Low,54,446,0,0
TXN1004117,2023-04-25,2023,Q2 2023,Apr 2023,April,HSBC,Cardiff,Personal Loan,Wealth Management,Branch,GBP,16426.23,5.83,957.65,480.74,476.91,Flagged,Low,36,584,0,1
TXN1002837,2023-04-26,2023,Q2 2023,Apr 2023,April,NatWest,Leeds,Credit Card,Private Banking,ATM,GBP,253.1,21.41,54.19,30.83,23.36,Pending,Low,34,632,0,0
TXN1003175,2023-04-26,2023,Q2 2023,Apr 2023,April,HSBC,Manchester,Business Loan,Private Banking,Mobile App,GBP,116018.78,2.62,3039.69,1525.92,1513.77,Completed,Low,44,805,1,0
TXN1004013,2023-04-26,2023,Q2 2023,Apr 2023,April,Barclays,Birmingham,Fixed Term Deposit,Private Banking,Online,GBP,1737.07,2.6,45.16,27.14,18.02,Completed,Low,27,376,1,0
TXN1000021,2023-04-27,2023,Q2 2023,Apr 2023,April,HSBC,Cardiff,Savings Account,Commercial,Branch,GBP,20248.4,1.43,289.55,145.35,144.2,Completed,Low,20,383,0,0
TXN1001161,2023-04-27,2023,Q2 2023,Apr 2023,April,Barclays,Cardiff,Credit Card,Wealth Management,Telephone,GBP,3973.34,19.86,789.11,474.26,314.85,Completed,Low,47,452,0,0
TXN1002303,2023-04-27,2023,Q2 2023,Apr 2023,April,Barclays,Cardiff,Personal Loan,Private Banking,Telephone,GBP,18142.23,4.72,856.31,514.64,341.67,Completed,Low,63,613,0,0
TXN1003727,2023-04-27,2023,Q2 2023,Apr 2023,April,Barclays,Cardiff,Credit Card,Wealth Management,Online,GBP,3461.15,11.39,394.22,236.93,157.29,Completed,Low,51,832,1,0
TXN1003863,2023-04-27,2023,Q2 2023,Apr 2023,April,HSBC,Manchester,Credit Card,Commercial,ATM,GBP,1433.69,18.92,271.25,136.17,135.08,Completed,Low,30,626,0,0
TXN1000535,2023-04-28,2023,Q2 2023,Apr 2023,April,HSBC,Liverpool,Credit Card,Wealth Management,Branch,GBP,1494.14,20.03,299.28,150.24,149.04,Completed,Low,38,716,0,0
TXN1000543,2023-04-28,2023,Q2 2023,Apr 2023,April,Barclays,Liverpool,Mortgage,Retail,Mobile App,USD,327956.11,2.65,8690.84,5223.19,3467.65,Completed,Low,47,387,1,0
TXN1003092,2023-04-28,2023,Q2 2023,Apr 2023,April,Santander UK,Manchester,Fixed Term Deposit,Retail,ATM,GBP,35598.35,2.96,1053.71,616.42,437.29,Completed,Medium,60,488,0,0
TXN1003993,2023-04-28,2023,Q2 2023,Apr 2023,April,HSBC,Birmingham,Personal Loan,Wealth Management,Branch,GBP,24516.2,7.89,1934.33,971.03,963.3,Completed,Low,26,416,0,0
TXN1004361,2023-04-28,2023,Q2 2023,Apr 2023,April,NatWest,Birmingham,Fixed Term Deposit,Commercial,Online,GBP,70378.24,2.8,1970.59,1121.27,849.32,Completed,Low,19,820,1,0
TXN1000433,2023-04-29,2023,Q2 2023,Apr 2023,April,HSBC,Leeds,ISA,Private Banking,ATM,GBP,3875.17,1.37,53.09,26.65,26.44,Completed,Low,71,798,0,0
